,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
120,14831,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Cameroon,1.0,non_regional,Country Office,Cameroon,1.0,0,Cameroon,2024-01-01 00:00:00,,Cameroon
121,14832,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Canada,National Office,National Office,North America,Actual,180843.0,180843.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,North America,0,WWF-Canada,180843.0,non_regional,National Office / Partners / Partners,Canada,180843.0,0,Canada,2024-01-01 00:00:00,,Canada
122,14834,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Central African Rep.,Country Office,International Country Office,Africa,Actual,2.0,2.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Central African Rep.,2.0,non_regional,Country Office,Central African Republic,2.0,0,Central African Republic,2024-01-01 00:00:00,,Central African Republic
123,14836,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Chile,Country Office,US Country Office,Latin America/Caribbean,Actual,4392.0,4392.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Chile,4392.0,non_regional,Country Office,Chile,4392.0,0,Chile,2024-01-01 00:00:00,,Chile
124,14837,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-China,National Office,International Country Office,Asia/Pacific,Actual,55.0,55.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-China,55.0,non_regional,National Office / Partners,China,55.0,0,China,2024-01-01 00:00:00,,China
125,14838,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Colombia,National Office,National Office,Latin America/Caribbean,Actual,3906.0,3906.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Colombia,3906.0,non_regional,National Office / Partners,Colombia,3906.0,0,Colombia,2024-01-01 00:00:00,,Colombia
126,14839,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Dem. Rep. of Congo,Country Office,International Country Office,Africa,Actual,245.0,245.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Dem. Rep. of Congo,245.0,non_regional,Country Office,Democratic Republic of the Congo,245.0,0,Democratic Republic of the Congo,2024-01-01 00:00:00,,Democratic Republic of the Congo
127,14840,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Denmark,National Office,National Office,Europe,Actual,70054.0,70054.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Denmark,70054.0,non_regional,National Office / Partners,Denmark,70054.0,0,Denmark,2024-01-01 00:00:00,,Denmark
128,14841,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Ecuador,Country Office,US Country Office,Latin America/Caribbean,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Ecuador,0.0,non_regional,Country Office,Ecuador,0.0,0,Ecuador,2024-01-01 00:00:00,,Ecuador
129,14843,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Finland,National Office,National Office,Europe,Actual,322318.0,322318.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Finland,322318.0,non_regional,National Office / Partners,Finland,322318.0,0,Finland,2024-01-01 00:00:00,,Finland
130,14844,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-France,National Office,National Office,Europe,Actual,140328.0,140328.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-France,140328.0,non_regional,National Office / Partners,France,140328.0,0,France,2024-01-01 00:00:00,,France
